id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,price_doc
19410,96,91.0,6.0,17.0,1.0,2015.0,3.0,1.0,1.0,24043644
19411,44,35.2,3.0,18.0,1.0,1983.4109561350313,1.0,1.0,1.0,3982500
19412,81,44.0,12.0,17.0,1.0,1993.0,3.0,10.0,2.0,11800000
19413,52,30.0,12.0,12.0,1.0,1977.0,2.0,8.0,2.0,8100000
19414,52,30.0,6.0,12.0,1.0,1982.0,2.0,8.0,2.0,8650000
19415,39,19.0,7.0,14.0,1.0,1993.0,1.0,8.0,2.0,1500000
19416,38,19.0,2.0,16.0,5.0,1979.0,1.0,10.0,2.0,6500000
19420,45,29.0,1.0,5.0,5.0,1960.0,2.0,5.0,2.0,3000000
19421,55,29.0,6.0,12.0,1.0,2004.0,2.0,8.0,3.0,8500000
19422,37,29.6,16.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,5255799
19423,104,83.2,8.0,1.0,1.0,2015.0,3.0,1.0,1.0,7697340
19425,54,31.0,15.0,16.0,1.0,1983.0,2.0,9.0,2.0,8800000
19426,57,31.0,4.0,10.0,2.0,1959.0,2.0,6.0,3.0,17150000
19428,46,29.0,7.0,9.0,1.0,1972.0,2.0,6.0,3.0,7300000
19429,89,71.2,3.0,3.0,1.0,1983.4109561350313,3.0,1.0,1.0,6372400
19430,35,19.0,5.0,9.0,1.0,1972.0,1.0,9.0,2.0,1000000
19432,47,46.0,5.0,17.0,1.0,2015.0,2.0,10.0,1.0,3879305
19433,72,44.0,3.0,3.0,2.0,1956.0,3.0,7.0,3.0,13050000
19434,84,67.2,15.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,10003267
19436,54,54.0,18.0,19.0,1.0,2015.0,1.0,10.0,1.0,12400594
19437,42,42.0,3.0,17.0,1.0,2015.0,1.0,10.0,1.0,3667930
19438,38,20.0,3.0,12.0,1.0,1979.0,1.0,8.0,2.0,6100000
19439,43,27.0,1.0,9.0,1.0,1968.0,2.0,5.0,2.0,6100000
19440,62,37.0,9.0,9.0,1.0,1971.0,3.0,8.0,3.0,9500000
19441,89,71.2,7.0,1.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,6506650
19442,39,39.0,3.0,3.0,1.0,2015.0,1.0,1.0,1.0,4008200
19443,63,50.400000000000006,2.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6699000
19446,116,62.0,4.0,7.0,2.0,2013.0,3.0,17.0,1.0,12940938
19447,63,43.0,6.0,9.0,1.0,1969.0,3.0,7.0,2.0,10500000
19449,101,80.80000000000001,2.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,8713656
19450,64,33.0,2.0,17.0,1.0,2015.0,2.0,12.0,1.0,6720000
19451,79,63.2,7.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,8506303
19454,58,46.0,5.0,9.0,1.0,1973.0,3.0,5.0,2.0,7300000
19455,45,28.0,11.0,12.0,1.0,1966.0,2.0,5.0,2.0,8800000
19456,44,28.0,3.0,9.0,1.0,1973.0,2.0,5.0,2.0,6800000
19459,35,19.0,1.0,12.0,5.0,1976.0,1.0,9.0,2.0,5050000
19460,38,22.0,6.0,9.0,5.0,1962.0,2.0,7.0,2.0,7200000
19461,89,71.2,4.0,1.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,6399250
19462,29,17.0,3.0,8.0,2.0,1965.0,1.0,5.0,2.0,2000000
19464,73,53.0,3.0,4.0,2.0,1959.0,4.0,7.0,2.0,11300000
19465,38,19.0,14.0,16.0,1.0,1979.0,1.0,8.0,2.0,7100000
19466,65,36.0,3.0,5.0,2.0,1954.0,2.0,7.0,2.0,8100000
19467,45,27.0,2.0,5.0,5.0,1960.0,2.0,6.0,2.217643916121277,2000000
19468,31,20.0,1.0,5.0,5.0,1962.0,1.0,5.0,2.0,5075000
19469,80,46.0,10.0,10.0,2.0,1958.0,3.0,8.0,2.0,25100000
19470,29,17.0,7.0,12.0,2.0,1964.0,1.0,4.0,2.0,6600000
19471,52,41.6,17.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6223861
19473,33,18.0,3.0,6.0,2.0,1959.0,1.0,6.0,2.0,6950000
19474,52,30.0,4.0,14.0,1.0,1984.0,2.0,8.0,1.0,8425000
19475,77,46.0,17.0,17.0,2.0,2000.0,3.0,10.0,3.0,13500000
19476,31,18.0,1.0,4.0,2.0,1961.0,1.0,6.0,3.0,4700000
19477,43,29.0,5.0,5.0,2.0,1964.0,2.0,5.0,2.0,7400000
19479,45,30.0,8.0,12.0,1.0,1972.0,2.0,6.0,3.0,2250000
19480,54,30.0,3.0,14.0,1.0,1986.0,2.0,8.0,2.0,9350000
19481,57,57.0,14.0,15.0,4.0,2015.0,2.0,10.0,1.0,4997535
19482,53,26.0,5.0,17.0,1.0,2011.0,1.0,10.0,3.0,500000
19483,33,18.0,7.0,8.0,2.0,1962.0,1.0,7.0,3.0,9700000
19486,54,43.2,2.0,3.0,6.0,1983.4109561350313,2.0,1.0,2.217643916121277,3058307
19487,35,19.0,2.0,12.0,5.0,1967.0,1.0,9.0,4.0,1000000
19488,50,50.0,3.0,17.0,6.0,1983.4109561350313,1.0,1.0,2.217643916121277,6403298
19490,76,45.0,7.0,10.0,1.0,1998.0,3.0,10.0,3.0,10000000
19494,82,65.60000000000001,3.0,1.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,6201720
19495,58,44.0,1.0,9.0,1.0,1974.0,3.0,5.0,2.0,8500000
19496,64,43.0,3.0,12.0,1.0,1971.0,3.0,7.0,2.0,3000000
19497,64,33.0,2.0,9.0,2.0,1952.0,2.0,9.0,2.0,12350000
19498,35,20.0,5.0,12.0,1.0,1972.0,1.0,9.0,2.0,6150000
19500,35,18.0,7.0,22.0,1.0,1983.0,1.0,9.0,1.0,7400000
19501,68,41.0,5.0,7.0,2.0,1951.0,2.0,9.0,2.0,11900000
19502,45,28.0,9.0,5.0,1.0,1968.0,2.0,6.0,3.0,8150000
19503,75,75.0,2.0,4.0,1.0,2015.0,3.0,10.0,1.0,7061000
19504,32,19.0,2.0,9.0,1.0,1977.0,1.0,6.0,2.0,3300000
19505,55,55.0,11.0,17.0,1.0,1983.4109561350313,2.0,10.0,1.0,5406662
19506,44,27.0,2.0,5.0,1.0,1968.0,2.0,6.0,2.0,6550000
19507,64,64.0,15.0,17.0,4.0,1983.4109561350313,2.0,1.0,1.0,6503174
19508,28,22.400000000000002,4.0,4.0,2.0,1983.4109561350313,1.0,1.0,2.217643916121277,2544340
19509,50,40.0,5.0,16.0,1.0,2015.0,1.0,1.0,1.0,6370777
19510,36,20.0,10.0,12.0,5.0,1970.0,1.0,10.0,2.0,6850000
19511,51,30.0,17.0,17.0,1.0,2000.0,2.0,8.0,3.0,10100000
19512,63,50.400000000000006,16.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,7041680
19514,67,33.0,4.0,10.0,1.0,2015.0,2.0,14.0,1.0,5289780
19515,36,22.0,9.0,9.0,5.0,1963.0,2.0,7.0,2.0,10450000
19516,41,26.0,3.0,9.0,2.0,1958.0,2.0,5.0,2.0,10000000
19517,84,67.2,8.0,17.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,9705548
19518,36,21.0,8.0,9.0,1.0,1979.0,1.0,6.0,2.0,6300000
19519,44,29.0,4.0,5.0,2.0,1962.0,2.0,5.0,3.0,6800000
19520,32,21.0,5.0,9.0,5.0,1964.0,1.0,5.0,3.0,6300000
19521,78,46.0,7.0,16.0,1.0,1976.0,3.0,10.0,2.0,11950000
19522,38,19.0,7.0,8.0,2.0,1963.0,1.0,8.0,3.0,6050000
19524,42,33.6,3.0,9.0,1.0,2015.0,1.0,1.0,2.217643916121277,6080060
19525,41,21.0,4.0,12.0,1.0,1990.0,1.0,8.0,2.0,7400000
19526,51,30.0,5.0,14.0,1.0,1993.0,2.0,8.0,3.0,6800000
19529,30,18.0,3.0,5.0,1.0,1969.0,1.0,5.0,3.0,6500000
19532,40,18.0,5.0,16.0,1.0,2015.0,1.0,8.0,3.0,2198340
19534,40,18.0,16.0,16.0,1.0,2013.0,1.0,8.0,2.0,3565625
19536,53,30.0,7.0,14.0,1.0,1984.0,2.0,8.0,2.0,1000000
19537,60,48.0,3.0,3.0,1.0,1983.4109561350313,2.0,10.0,2.217643916121277,5309640
19538,52,30.0,5.0,17.0,1.0,2013.0,2.0,9.0,2.0,5794680
19539,49,39.2,3.0,15.0,1.0,2015.0,1.0,1.0,2.217643916121277,6697272
19540,83,45.0,14.0,16.0,1.0,2001.0,3.0,10.0,3.0,12400000
19541,43,26.0,2.0,5.0,1.0,1970.0,2.0,5.0,2.0,2000000
19542,78,41.0,8.0,11.0,4.0,2013.0,3.0,9.0,1.0,7722400
19544,37,17.0,14.0,22.0,1.0,2015.0,1.0,9.0,1.0,3556160
19545,38,18.0,4.0,16.0,1.0,1987.0,1.0,9.0,2.0,5200000
19546,31,16.0,5.0,5.0,1.0,1962.0,1.0,6.0,3.0,5250000
19547,39,21.0,6.0,14.0,1.0,1992.0,1.0,8.0,3.0,6100000
19548,54,28.0,13.0,16.0,1.0,2009.0,2.0,8.0,3.0,7250000
19549,41,26.0,2.0,5.0,2.0,1983.4109561350313,2.0,5.0,2.0,7000000
19551,62,49.6,14.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6973789
19552,74,45.0,4.0,17.0,1.0,1986.0,3.0,10.0,3.0,11150000
19553,57,45.6,5.0,15.0,4.0,1983.4109561350313,2.0,10.0,2.217643916121277,5027400
19554,39,20.0,1.0,12.0,1.0,1982.0,1.0,8.0,3.0,5000000
19556,63,33.0,5.0,17.0,1.0,2007.0,2.0,12.0,3.0,13000000
19557,42,19.0,2.0,21.0,6.0,2015.0,1.0,1.0,1.0,2159850
19558,52,37.0,5.0,9.0,1.0,1974.0,3.0,5.0,2.0,8300000
19559,38,19.0,7.0,16.0,1.0,1993.0,1.0,9.0,3.0,9200000
19560,72,43.0,5.0,14.0,1.0,1995.0,3.0,10.0,4.0,11000000
19561,32,18.0,2.0,9.0,1.0,1969.0,1.0,6.0,2.0,6200000
19562,34,15.0,8.0,16.0,1.0,2013.0,1.0,8.0,3.0,3707000
19563,54,32.0,3.0,16.0,1.0,1982.0,2.0,9.0,3.0,11300000
19564,38,15.0,7.0,17.0,1.0,2013.0,1.0,9.0,1.0,3233729
19566,43,28.0,3.0,5.0,1.0,1965.0,2.0,5.0,3.0,7500000
19567,43,31.0,2.0,9.0,1.0,1965.0,2.0,5.0,3.0,6400000
19568,63,50.400000000000006,4.0,17.0,1.0,2015.0,2.0,10.0,2.217643916121277,7112808
19570,44,28.0,1.0,9.0,1.0,1972.0,2.0,6.0,3.0,6500000
19571,50,30.0,1.0,14.0,1.0,1993.0,2.0,8.0,3.0,8500000
19574,50,31.0,3.0,12.0,5.0,1973.0,2.0,9.0,3.0,10500000
19575,41,25.0,7.0,9.0,2.0,1966.0,2.0,5.0,3.0,12350000
19576,38,30.400000000000002,14.0,17.0,1.0,2015.0,1.0,1.0,1.0,5845351
19577,42,23.0,8.0,14.0,5.0,1969.0,2.0,6.0,3.0,8500000
19578,61,43.0,1.0,4.0,2.0,1957.0,3.0,7.0,2.0,4300000
19579,79,79.0,11.0,17.0,1.0,2015.0,3.0,1.0,1.0,8464235
19580,44,28.0,4.0,8.0,2.0,1963.0,2.0,7.0,2.0,8300000
19581,57,32.0,9.0,16.0,5.0,1979.0,2.0,10.0,2.0,8600000
19582,89,52.0,22.0,22.0,1.0,2007.0,3.0,10.0,2.0,10100000
19583,29,27.0,4.0,17.0,1.0,2015.0,1.0,10.0,1.0,2638642
19584,42,33.6,12.0,1.0,1.0,2015.0,1.0,1.0,1.0,4200000
19585,72,42.0,6.0,17.0,1.0,1985.0,3.0,10.0,2.0,13700000
19586,39,31.200000000000003,20.0,25.0,4.0,2015.0,1.0,10.0,1.0,7116952
19587,37,33.0,9.0,14.0,2.0,1969.0,1.0,7.0,1.0,3000000
19589,44,29.0,2.0,5.0,2.0,1960.0,2.0,6.0,2.0,7000000
19591,90,61.0,5.0,10.0,2.0,1957.0,4.0,8.0,2.0,18500000
19592,38,24.0,4.0,9.0,2.0,1967.0,2.0,6.0,3.0,6450000
19594,65,52.0,9.0,1.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7335000
19595,50,33.0,3.0,9.0,1.0,1978.0,3.0,6.0,2.0,8300000
19597,38,19.0,16.0,17.0,1.0,2013.0,1.0,7.0,3.0,5088000
19598,69,55.2,4.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,8500790
19601,71,43.0,6.0,15.0,1.0,2008.0,3.0,9.0,2.0,10000000
19603,45,30.0,2.0,5.0,1.0,1963.0,2.0,5.0,2.0,6000000
19604,38,30.400000000000002,5.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,5328601
19605,63,50.400000000000006,2.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6699000
19606,81,64.8,16.0,1.0,1.0,1983.4109561350313,2.0,1.0,1.0,20988730
19607,44,29.0,3.0,9.0,1.0,1974.0,2.0,6.0,2.0,7250000
19608,52,30.0,3.0,10.0,1.0,1994.0,2.0,8.0,3.0,9250000
19609,89,71.2,6.0,15.0,4.0,1983.4109561350313,3.0,1.0,1.0,6828850
19610,53,53.0,9.0,16.0,1.0,1977.0,2.0,9.0,2.0,3750000
19611,38,20.0,5.0,12.0,1.0,1982.0,1.0,8.0,3.0,5000000
19612,62,62.0,7.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7078816
19613,75,46.0,12.0,16.0,1.0,1981.0,3.0,10.0,3.0,7500000
19614,38,24.0,6.0,9.0,2.0,1966.0,2.0,6.0,2.0,6800000
19615,52,41.6,17.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5758270
19620,57,33.0,16.0,22.0,1.0,2004.0,2.0,10.0,3.0,12700000
19621,39,39.0,4.0,10.0,1.0,2015.0,1.0,1.0,1.0,4536615
19623,52,41.6,13.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6287221
19625,38,23.0,6.0,12.0,1.0,1968.0,2.0,6.0,2.0,7450000
19626,74,42.0,17.0,17.0,1.0,2010.0,3.0,11.0,1.0,16200000
19627,51,30.0,14.0,17.0,1.0,1988.0,2.0,8.0,3.0,11000000
19629,89,71.2,5.0,1.0,1.0,1983.4109561350313,3.0,1.0,1.0,22091454
19631,40,40.0,23.0,25.0,1.0,2015.0,1.0,1.0,1.0,9445545
19633,53,34.0,5.0,9.0,1.0,1973.0,2.0,6.0,2.0,8200000
19634,39,31.200000000000003,15.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4552783
19635,35,19.0,1.0,14.0,1.0,1975.0,1.0,9.0,2.0,5300000
19638,34,19.0,8.0,12.0,1.0,1965.0,1.0,9.0,2.0,6200000
19640,44,28.0,2.0,5.0,2.0,1963.0,2.0,5.0,3.0,6750000
19641,52,34.0,5.0,9.0,1.0,1976.0,3.0,6.0,3.0,8600000
19643,43,26.0,3.0,5.0,2.0,1964.0,2.0,5.0,2.0,2000000
19644,63,37.0,6.0,12.0,1.0,1982.0,3.0,8.0,2.0,1000000
19645,53,32.0,16.0,17.0,1.0,1994.0,2.0,9.0,3.0,10750000
19646,50,11.0,6.0,9.0,6.0,1910.0,1.0,20.0,3.0,10020078
19647,42,42.0,5.0,15.0,4.0,2015.0,1.0,10.0,1.0,3702090
19648,62,37.0,10.0,16.0,1.0,1972.0,2.0,8.0,2.0,5000000
19650,83,66.4,11.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,8792223
19651,76,44.0,5.0,5.0,2.0,1957.0,3.0,8.0,2.0,15000000
19652,44,28.0,14.0,14.0,5.0,1971.0,2.0,5.0,3.0,7100000
19653,73,58.400000000000006,3.0,16.0,1.0,2014.0,2.0,1.0,1.0,8935849
19656,41,19.0,16.0,24.0,6.0,2009.0,1.0,9.0,3.0,8300000
19657,83,49.0,7.0,17.0,1.0,2004.0,3.0,10.0,3.0,14000000
19660,84,67.2,15.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,8704662
19661,51,30.0,5.0,17.0,1.0,2007.0,2.0,9.0,3.0,1000000
19663,38,30.400000000000002,9.0,14.0,1.0,1983.4109561350313,1.0,10.0,1.0,3772550
19666,63,33.0,8.0,17.0,1.0,2013.0,2.0,13.0,3.0,6650000
19667,104,104.0,3.0,17.0,1.0,2015.0,3.0,10.0,1.0,7499170
19668,105,78.0,3.0,5.0,2.0,1940.0,5.0,8.0,2.0,11000000
19671,35,19.0,7.0,12.0,1.0,1972.0,1.0,7.0,3.0,5550000
19672,58,33.0,19.0,22.0,1.0,1996.0,2.0,10.0,2.0,8500000
19673,52,41.6,3.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6223861
19676,76,43.0,7.0,12.0,1.0,1986.0,3.0,8.0,3.0,12600000
19677,39,31.200000000000003,2.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4888357
19678,44,28.0,7.0,9.0,1.0,1970.0,2.0,6.0,3.0,10000000
19679,31,20.0,1.0,5.0,5.0,1963.0,1.0,5.0,2.0,5800000
19681,76,44.0,2.0,12.0,1.0,2000.0,3.0,10.0,3.0,10250000
19682,47,30.0,5.0,9.0,1.0,1970.0,2.0,6.0,3.0,4000000
19683,62,40.0,24.0,25.0,4.0,2015.0,2.0,10.0,1.0,14227211
19684,45,43.0,2.0,12.0,1.0,2015.0,2.0,1.0,1.0,6801300
19686,59,42.0,7.0,9.0,1.0,1975.0,3.0,5.0,2.0,8390000
19687,62,49.6,2.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,6541500
19688,59,43.0,7.0,9.0,1.0,1978.0,3.0,6.0,2.0,9800000
19689,79,44.0,16.0,17.0,1.0,2002.0,3.0,12.0,3.0,17500000
19690,74,59.2,4.0,16.0,1.0,2015.0,3.0,1.0,1.0,11367900
19691,74,53.0,10.0,14.0,1.0,1992.0,3.0,9.0,4.0,8900000
19692,73,43.0,13.0,17.0,1.0,1993.0,3.0,10.0,2.0,10500000
19693,78,46.0,17.0,17.0,1.0,2000.0,3.0,10.0,3.0,17000000
19694,59,42.0,5.0,9.0,1.0,1970.0,3.0,6.0,3.0,12500000
19695,45,30.0,2.0,5.0,1.0,1963.0,2.0,5.0,3.0,7150000
19696,52,51.0,5.0,17.0,1.0,2014.0,2.0,9.0,2.0,5869700
19698,87,51.0,9.0,13.0,4.0,2014.0,3.0,9.0,1.0,9166500
19700,60,34.0,11.0,17.0,1.0,1995.0,2.0,10.0,2.0,8700000
19701,64,51.2,9.0,1.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,5392800
19703,39,31.200000000000003,15.0,17.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4504859
19704,60,43.0,2.0,9.0,1.0,1975.0,3.0,6.0,2.0,9750000
19705,37,19.0,5.0,6.0,2.0,1915.0,1.0,7.0,2.0,9950000
19706,66,33.0,4.0,14.0,1.0,2004.0,2.0,11.0,2.0,14200000
19707,49,31.0,7.0,14.0,5.0,1974.0,2.0,9.0,2.0,7800000
19708,46,18.0,7.0,17.0,1.0,2005.0,1.0,11.0,3.0,8500000
19712,51,50.0,4.0,17.0,1.0,2015.0,2.0,1.0,1.0,4266445
19713,47,30.0,3.0,12.0,1.0,1972.0,2.0,6.0,3.0,8800000
19715,39,31.200000000000003,6.0,17.0,1.0,1983.4109561350313,1.0,1.0,1.0,4620233
19716,65,65.0,8.0,1.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,11713000
19720,21,13.0,5.0,9.0,2.0,1971.0,1.0,3.0,2.0,4300000
19721,59,33.0,18.0,22.0,1.0,2000.0,2.0,10.0,3.0,10150000
19722,52,41.6,7.0,15.0,1.0,2015.0,2.0,1.0,2.217643916121277,4209823
19723,56,57.0,4.0,9.0,2.0,1973.0,3.0,5.0,1.0,11000000
19724,49,39.2,1.0,5.0,1.0,1983.4109561350313,2.0,1.0,1.0,3802862
19725,57,42.0,9.0,9.0,2.0,1968.0,3.0,5.0,3.0,12000000
19726,62,49.6,11.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,7043808
19728,53,32.0,12.0,17.0,1.0,1985.0,2.0,9.0,2.217643916121277,12200000
19729,54,30.0,5.0,5.0,2.0,1957.0,2.0,8.0,2.0,8600000
19730,38,19.0,2.0,17.0,1.0,1991.0,1.0,8.0,2.217643916121277,6100000
19734,41,41.0,8.0,15.0,4.0,2015.0,1.0,10.0,1.0,4068490
19736,57,45.6,11.0,11.0,1.0,1983.4109561350313,2.0,1.0,1.0,5266800
19737,54,32.0,10.0,14.0,1.0,2002.0,2.0,9.0,3.0,9000000
19738,82,41.0,13.0,25.0,4.0,2009.0,2.0,16.0,4.0,6000000
19739,48,27.0,10.0,10.0,6.0,2008.0,2.0,8.0,2.0,6450000
19740,46,26.0,7.0,14.0,5.0,1972.0,2.0,5.0,3.0,7000000
19741,89,71.2,11.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,6998900
19743,45,29.0,1.0,14.0,1.0,1970.0,2.0,5.0,2.0,5800000
19744,65,52.0,14.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,11713975
19745,62,49.6,14.0,17.0,1.0,1983.4109561350313,2.0,10.0,2.217643916121277,6973789
19746,53,29.0,14.0,14.0,1.0,2004.0,2.0,8.0,3.0,1000000
19748,78,49.0,13.0,14.0,2.0,1972.0,3.0,8.0,2.0,6500000
19749,39,22.0,11.0,12.0,5.0,1967.0,2.0,7.0,2.0,6500000
19750,83,45.0,9.0,24.0,6.0,2010.0,2.0,11.0,1.0,10363980
19752,69,43.0,3.0,8.0,2.0,1955.0,3.0,13.0,2.0,18500000
19753,94,75.2,8.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,15058144
19754,69,55.2,8.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,8535490
19756,36,19.0,2.0,9.0,2.0,1970.0,1.0,5.0,2.0,6300000
19757,49,30.0,10.0,12.0,1.0,1971.0,2.0,6.0,3.0,8550000
19759,68,47.0,5.0,5.0,2.0,1935.0,3.0,5.0,3.0,3000000
19761,114,66.0,12.0,14.0,6.0,2007.0,3.0,15.0,1.0,9500000
19762,31,18.0,5.0,5.0,2.0,1970.0,1.0,5.0,2.0,5150000
19765,46,33.0,2.0,5.0,5.0,1964.0,2.0,5.0,2.0,6100000
19766,61,48.800000000000004,18.0,20.0,1.0,1983.4109561350313,2.0,1.0,1.0,7543527
19767,57,45.6,9.0,16.0,1.0,2015.0,2.0,1.0,1.0,9515520
19768,51,28.0,10.0,16.0,5.0,1982.0,2.0,11.0,3.0,8650000
19769,60,34.0,15.0,15.0,1.0,1983.4109561350313,2.0,13.0,3.0,15500000
19770,32,21.0,8.0,9.0,1.0,1964.0,1.0,5.0,3.0,6600000
19771,41,16.0,10.0,15.0,4.0,2015.0,1.0,11.0,1.0,4102010
19772,44,28.0,2.0,9.0,1.0,1974.0,2.0,6.0,2.0,6000000
19773,40,27.0,1.0,5.0,2.0,1964.0,2.0,4.0,3.0,5500000
19775,82,65.60000000000001,2.0,17.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,8662736
19776,54,36.0,4.0,9.0,2.0,1961.0,3.0,6.0,3.0,17900000
19777,35,18.0,10.0,14.0,2.0,1973.0,1.0,7.0,2.0,2000000
19778,52,41.6,13.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6318641
19779,42,19.0,2.0,17.0,1.0,2008.0,1.0,8.0,3.0,5200000
19780,66,66.0,3.0,9.0,1.0,2015.0,2.0,1.0,3.0,10098000
19781,44,28.0,4.0,9.0,1.0,1973.0,2.0,5.0,2.0,7000000
19782,53,30.0,12.0,12.0,1.0,1987.0,2.0,8.0,2.0,13000000
19783,78,62.400000000000006,3.0,3.0,4.0,2015.0,3.0,10.0,2.217643916121277,6600000
19784,41,21.0,13.0,14.0,1.0,1996.0,1.0,8.0,3.0,7350000
19785,72,49.0,3.0,5.0,2.0,1955.0,3.0,8.0,2.0,12900000
19786,59,42.0,4.0,9.0,1.0,1980.0,3.0,6.0,3.0,8700000
19787,41,24.0,3.0,9.0,2.0,1967.0,2.0,6.0,2.0,10425000
19788,37,17.0,10.0,18.0,1.0,1973.0,1.0,8.0,3.0,7300000
19789,59,44.0,3.0,9.0,1.0,1967.0,3.0,5.0,2.217643916121277,8600000
19790,31,16.0,5.0,5.0,2.0,1961.0,1.0,5.0,2.0,2000000
19793,54,32.0,2.0,12.0,1.0,1983.4109561350313,2.0,9.0,2.0,8450000
19794,39,19.0,8.0,17.0,1.0,1996.0,1.0,8.0,3.0,6300000
19797,96,50.0,12.0,17.0,4.0,2003.0,3.0,14.0,3.0,18650000
19798,54,43.2,3.0,16.0,1.0,2015.0,2.0,1.0,1.0,8827590
19800,65,40.0,2.0,16.0,1.0,1976.0,3.0,8.0,2.0,10200000
19801,40,26.0,1.0,9.0,2.0,1965.0,2.0,5.0,2.0,7450000
19803,66,44.0,12.0,12.0,1.0,1972.0,3.0,7.0,3.0,10900000
19805,35,19.0,10.0,12.0,1.0,1981.0,1.0,9.0,2.0,3700000
19806,55,30.0,5.0,9.0,1.0,1998.0,2.0,12.0,3.0,8800000
19807,52,41.6,9.0,17.0,1.0,1983.4109561350313,2.0,1.0,2.217643916121277,6388146
19808,82,65.60000000000001,5.0,17.0,1.0,1983.4109561350313,3.0,1.0,1.0,10678731
19809,69,55.2,1.0,3.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,3673706
19810,37,19.0,10.0,14.0,1.0,1993.0,1.0,9.0,3.0,4650000
19811,38,20.0,5.0,14.0,1.0,1992.0,1.0,8.0,3.0,6100000
19812,64,51.2,8.0,1.0,1.0,1983.4109561350313,2.0,1.0,1.0,5367120
19813,55,30.0,6.0,17.0,2.0,2015.0,2.0,12.0,1.0,5366850
19814,49,19.0,13.0,20.0,5.0,2010.0,1.0,11.0,3.0,2500000
19815,61,35.0,5.0,5.0,2.0,1958.0,2.0,10.0,3.0,7290000
19817,35,28.0,5.0,9.0,1.0,1983.4109561350313,1.0,1.0,2.217643916121277,4960560
19818,76,45.0,3.0,17.0,1.0,2005.0,3.0,12.0,3.0,19000000
19819,114,70.0,1.0,3.0,1.0,1995.0,4.0,12.0,3.0,16300000
19820,78,42.0,4.0,18.0,1.0,2013.0,3.0,11.0,1.0,4280474
19821,92,43.0,1.0,9.0,1.0,1997.0,3.0,11.0,3.0,10700000
19822,40,38.0,3.0,4.0,1.0,2015.0,1.0,1.0,1.0,3372579
19825,64,51.2,9.0,17.0,1.0,1983.4109561350313,2.0,1.0,1.0,7377458
19827,37,22.0,6.0,9.0,5.0,1962.0,2.0,7.0,4.0,11250000
19829,63,33.0,8.0,14.0,1.0,2005.0,1.0,12.0,3.0,10000000
19833,62,61.0,3.0,4.0,2.0,1983.4109561350313,3.0,1.0,2.217643916121277,4657185
19834,69,55.2,10.0,1.0,1.0,1983.4109561350313,2.0,1.0,1.0,5634090
19835,60,39.0,8.0,9.0,1.0,1970.0,3.0,7.0,3.0,8800000
19836,67,53.6,3.0,3.0,1.0,1983.4109561350313,3.0,1.0,2.217643916121277,3551990
19837,34,27.200000000000003,1.0,1.0,1.0,1983.4109561350313,1.0,1.0,1.0,1863668
19839,38,19.0,16.0,16.0,1.0,1981.0,1.0,9.0,2.0,4000000
19840,46,27.0,3.0,9.0,1.0,1976.0,2.0,6.0,3.0,5900000
19841,42,27.0,2.0,5.0,1.0,1968.0,2.0,5.0,3.0,6600000
